Date,Latitude,Longitude,Sea_Surface_Temperature,HotSpots,Degree_Heating_Weeks,Bleaching_Alert_Area
04/23/2001,-16.775,179.350,28.8900,0.4900,6.8586,1
04/24/2001,-16.775,179.350,28.5600,0.1400,6.6171,1
04/25/2001,-16.775,179.350,28.7000,0.2000,6.3386,1
04/26/2001,-16.775,179.350,28.7400,0.2600,6.0600,1
04/27/2001,-16.775,179.350,29.1400,0.3700,5.7900,1
04/28/2001,-16.775,179.350,28.8600,0.2600,5.5514,1
04/29/2001,-16.775,179.350,29.0600,0.4500,5.3100,1
04/30/2001,-16.775,179.350,29.0200,0.4200,5.1000,1
05/01/2001,-16.775,179.350,28.9500,0.3200,4.9071,1
05/02/2001,-16.775,179.350,28.9200,0.3100,4.7014,1
05/03/2001,-16.775,179.350,29.0700,0.5400,4.4871,1
05/04/2001,-16.775,179.350,29.0600,0.5100,4.2700,1
05/05/2001,-16.775,179.350,29.1700,0.5500,4.0800,1
05/06/2001,-16.775,179.350,28.9800,0.4300,3.8400,1
05/07/2001,-16.775,179.350,29.5800,0.4000,3.5957,1
05/08/2001,-16.775,179.350,28.7400,0.1300,3.3500,1
05/09/2001,-16.775,179.350,28.9500,0.0400,3.1171,1
05/10/2001,-16.775,179.350,28.5700,0.0000,2.9214,1
05/11/2001,-16.775,179.350,28.5600,0.0900,2.7114,1
05/12/2001,-16.775,179.350,28.5100,0.1000,2.5443,1
05/13/2001,-16.775,179.350,28.5800,0.0000,2.3614,1
05/14/2001,-16.775,179.350,28.0800,0.0000,2.1843,1
05/15/2001,-16.775,179.350,27.9400,0.0000,1.9886,1
05/16/2001,-16.775,179.350,27.7400,0.0000,1.7900,1
05/17/2001,-16.775,179.350,27.6100,0.0000,1.5786,1
05/18/2001,-16.775,179.350,27.4500,0.0000,1.3729,1
05/19/2001,-16.775,179.350,27.5600,0.0000,1.1257,0
05/20/2001,-16.775,179.350,27.6400,0.0000,0.8771,0
05/21/2001,-16.775,179.350,27.6900,0.0000,0.6314,0
05/22/2001,-16.775,179.350,27.4600,0.0000,0.4714,0
05/23/2001,-16.775,179.350,28.1400,0.0000,0.3257,0
05/24/2001,-16.775,179.350,28.1800,0.0000,0.3257,0
05/25/2001,-16.775,179.350,28.1800,0.0000,0.3257,0
05/26/2001,-16.775,179.350,28.1100,0.0000,0.3257,0
05/27/2001,-16.775,179.350,27.9500,0.0000,0.3257,0
05/28/2001,-16.775,179.350,27.4400,0.0000,0.3257,0
05/29/2001,-16.775,179.350,27.4400,0.0000,0.3257,0
05/30/2001,-16.775,179.350,27.8400,0.0000,0.3257,0
05/31/2001,-16.775,179.350,28.2300,0.0000,0.3257,0
06/01/2001,-16.775,179.350,28.2200,0.0000,0.3257,0
06/02/2001,-16.775,179.350,28.0300,0.0000,0.3257,0
06/03/2001,-16.775,179.350,27.8100,0.0000,0.3257,0
06/04/2001,-16.775,179.350,27.6500,0.0000,0.3257,0
06/05/2001,-16.775,179.350,27.7000,0.0000,0.3257,0
06/06/2001,-16.775,179.350,27.4000,0.0000,0.3257,0
06/07/2001,-16.775,179.350,27.3900,0.0000,0.3257,0
06/08/2001,-16.775,179.350,27.2200,0.0000,0.3257,0
06/09/2001,-16.775,179.350,27.1900,0.0000,0.3257,0
06/10/2001,-16.775,179.350,27.1400,0.0000,0.3257,0
06/11/2001,-16.775,179.350,27.0800,0.0000,0.3257,0
06/12/2001,-16.775,179.350,27.1600,0.0000,0.3257,0
06/13/2001,-16.775,179.350,27.0700,0.0000,0.3257,0
06/14/2001,-16.775,179.350,27.0200,0.0000,0.3257,0
06/15/2001,-16.775,179.350,27.0500,0.0000,0.3257,0
06/16/2001,-16.775,179.350,27.0700,0.0000,0.3257,0
06/17/2001,-16.775,179.350,27.0000,0.0000,0.3257,0
06/18/2001,-16.775,179.350,26.9500,0.0000,0.3257,0
06/19/2001,-16.775,179.350,27.3400,0.0000,0.3257,0
06/20/2001,-16.775,179.350,26.9900,0.0000,0.3257,0
06/21/2001,-16.775,179.350,26.8300,0.0000,0.3257,0
06/22/2001,-16.775,179.350,27.1800,0.0000,0.3257,0
06/23/2001,-16.775,179.350,26.7700,0.0000,0.3257,0
06/24/2001,-16.775,179.350,26.2600,0.0000,0.3257,0
06/25/2001,-16.775,179.350,26.5100,0.0000,0.3257,0
06/26/2001,-16.775,179.350,26.5700,0.0000,0.3257,0
06/27/2001,-16.775,179.350,26.5200,0.0000,0.3257,0
06/28/2001,-16.775,179.350,26.8500,0.0000,0.3257,0
06/29/2001,-16.775,179.350,27.0300,0.0000,0.3257,0
06/30/2001,-16.775,179.350,27.3500,0.0000,0.3257,0
07/01/2001,-16.775,179.350,26.8900,0.0000,0.3257,0
07/02/2001,-16.775,179.350,27.1500,0.0000,0.3257,0
07/03/2001,-16.775,179.350,27.3000,0.0000,0.1586,0
07/04/2001,-16.775,179.350,27.1100,0.0000,0.0000,0
07/05/2001,-16.775,179.350,27.3100,0.0000,0.0000,0
07/06/2001,-16.775,179.350,27.3500,0.0000,0.0000,0
07/07/2001,-16.775,179.350,27.3100,0.0000,0.0000,0
07/08/2001,-16.775,179.350,27.1700,0.0000,0.0000,0
07/09/2001,-16.775,179.350,27.3800,0.0000,0.0000,0
07/10/2001,-16.775,179.350,27.5600,0.0000,0.0000,0
07/11/2001,-16.775,179.350,27.5600,0.0000,0.0000,0
07/12/2001,-16.775,179.350,27.6000,0.0000,0.0000,0
07/13/2001,-16.775,179.350,27.4200,0.0000,0.0000,0
07/14/2001,-16.775,179.350,26.5200,0.0000,0.0000,0
07/15/2001,-16.775,179.350,26.4700,0.0000,0.0000,0
07/16/2001,-16.775,179.350,26.3600,0.0000,0.0000,0
07/17/2001,-16.775,179.350,26.5300,0.0000,0.0000,0
07/18/2001,-16.775,179.350,26.6600,0.0000,0.0000,0
07/19/2001,-16.775,179.350,26.6700,0.0000,0.0000,0
07/20/2001,-16.775,179.350,26.9100,0.0000,0.0000,0
07/21/2001,-16.775,179.350,26.9700,0.0000,0.0000,0
07/22/2001,-16.775,179.350,26.8500,0.0000,0.0000,0
07/23/2001,-16.775,179.350,26.7600,0.0000,0.0000,0
07/24/2001,-16.775,179.350,26.7500,0.0000,0.0000,0
07/25/2001,-16.775,179.350,26.9000,0.0000,0.0000,0
07/26/2001,-16.775,179.350,26.7500,0.0000,0.0000,0
07/27/2001,-16.775,179.350,26.7700,0.0000,0.0000,0
07/28/2001,-16.775,179.350,26.7800,0.0000,0.0000,0
07/29/2001,-16.775,179.350,26.4300,0.0000,0.0000,0
07/30/2001,-16.775,179.350,26.1700,0.0000,0.0000,0
07/31/2001,-16.775,179.350,26.2100,0.0000,0.0000,0
08/01/2001,-16.775,179.350,26.2100,0.0000,0.0000,0
08/02/2001,-16.775,179.350,26.5600,0.0000,0.0000,0
08/03/2001,-16.775,179.350,26.6800,0.0000,0.0000,0
08/04/2001,-16.775,179.350,26.7800,0.0000,0.0000,0
08/05/2001,-16.775,179.350,26.8900,0.0000,0.0000,0
08/06/2001,-16.775,179.350,26.8900,0.0000,0.0000,0
08/07/2001,-16.775,179.350,26.8300,0.0000,0.0000,0
08/08/2001,-16.775,179.350,26.7000,0.0000,0.0000,0
08/09/2001,-16.775,179.350,26.5500,0.0000,0.0000,0
08/10/2001,-16.775,179.350,26.4500,0.0000,0.0000,0
08/11/2001,-16.775,179.350,26.4000,0.0000,0.0000,0
08/12/2001,-16.775,179.350,26.4200,0.0000,0.0000,0
08/13/2001,-16.775,179.350,26.4600,0.0000,0.0000,0
08/14/2001,-16.775,179.350,26.7200,0.0000,0.0000,0
08/15/2001,-16.775,179.350,26.7300,0.0000,0.0000,0
08/16/2001,-16.775,179.350,26.3600,0.0000,0.0000,0
08/17/2001,-16.775,179.350,26.4600,0.0000,0.0000,0
08/18/2001,-16.775,179.350,26.4600,0.0000,0.0000,0
08/19/2001,-16.775,179.350,26.4100,0.0000,0.0000,0
08/20/2001,-16.775,179.350,26.2700,0.0000,0.0000,0
08/21/2001,-16.775,179.350,26.1700,0.0000,0.0000,0
08/22/2001,-16.775,179.350,26.1300,0.0000,0.0000,0
08/23/2001,-16.775,179.350,26.2900,0.0000,0.0000,0
08/24/2001,-16.775,179.350,26.3700,0.0000,0.0000,0
08/25/2001,-16.775,179.350,26.3800,0.0000,0.0000,0
08/26/2001,-16.775,179.350,26.3500,0.0000,0.0000,0
08/27/2001,-16.775,179.350,26.3800,0.0000,0.0000,0
08/28/2001,-16.775,179.350,26.3500,0.0000,0.0000,0
08/29/2001,-16.775,179.350,26.1500,0.0000,0.0000,0
08/30/2001,-16.775,179.350,26.4000,0.0000,0.0000,0
08/31/2001,-16.775,179.350,26.4800,0.0000,0.0000,0
09/01/2001,-16.775,179.350,26.7100,0.0000,0.0000,0
09/02/2001,-16.775,179.350,26.5900,0.0000,0.0000,0
09/03/2001,-16.775,179.350,26.5400,0.0000,0.0000,0
09/04/2001,-16.775,179.350,26.5700,0.0000,0.0000,0
09/05/2001,-16.775,179.350,26.5600,0.0000,0.0000,0
09/06/2001,-16.775,179.350,26.5200,0.0000,0.0000,0
09/07/2001,-16.775,179.350,26.3000,0.0000,0.0000,0
09/08/2001,-16.775,179.350,26.2800,0.0000,0.0000,0
09/09/2001,-16.775,179.350,26.5300,0.0000,0.0000,0
09/10/2001,-16.775,179.350,26.5600,0.0000,0.0000,0
09/11/2001,-16.775,179.350,26.5000,0.0000,0.0000,0
09/12/2001,-16.775,179.350,26.7300,0.0000,0.0000,0
09/13/2001,-16.775,179.350,26.7300,0.0000,0.0000,0
09/14/2001,-16.775,179.350,26.8600,0.0000,0.0000,0
09/15/2001,-16.775,179.350,26.6900,0.0000,0.0000,0
09/16/2001,-16.775,179.350,27.0500,0.0000,0.0000,0
09/17/2001,-16.775,179.350,26.9800,0.0000,0.0000,0
09/18/2001,-16.775,179.350,26.7300,0.0000,0.0000,0
09/19/2001,-16.775,179.350,26.4900,0.0000,0.0000,0
09/20/2001,-16.775,179.350,26.4600,0.0000,0.0000,0
09/21/2001,-16.775,179.350,26.6600,0.0000,0.0000,0
09/22/2001,-16.775,179.350,26.4800,0.0000,0.0000,0
09/23/2001,-16.775,179.350,26.8100,0.0000,0.0000,0
09/24/2001,-16.775,179.350,26.7500,0.0000,0.0000,0
09/25/2001,-16.775,179.350,26.4800,0.0000,0.0000,0
09/26/2001,-16.775,179.350,26.4800,0.0000,0.0000,0
09/27/2001,-16.775,179.350,26.7600,0.0000,0.0000,0
09/28/2001,-16.775,179.350,26.4800,0.0000,0.0000,0
09/29/2001,-16.775,179.350,26.3900,0.0000,0.0000,0
09/30/2001,-16.775,179.350,26.3700,0.0000,0.0000,0
10/01/2001,-16.775,179.350,26.5700,0.0000,0.0000,0
10/02/2001,-16.775,179.350,26.5400,0.0000,0.0000,0
10/03/2001,-16.775,179.350,26.4600,0.0000,0.0000,0
10/04/2001,-16.775,179.350,26.6100,0.0000,0.0000,0
10/05/2001,-16.775,179.350,26.7600,0.0000,0.0000,0
10/06/2001,-16.775,179.350,26.7600,0.0000,0.0000,0
10/07/2001,-16.775,179.350,26.8000,0.0000,0.0000,0
10/08/2001,-16.775,179.350,26.8100,0.0000,0.0000,0
10/09/2001,-16.775,179.350,26.8400,0.0000,0.0000,0
10/10/2001,-16.775,179.350,26.9100,0.0000,0.0000,0
10/11/2001,-16.775,179.350,26.9600,0.0000,0.0000,0
10/12/2001,-16.775,179.350,27.0300,0.0000,0.0000,0
10/13/2001,-16.775,179.350,26.8400,0.0000,0.0000,0
10/14/2001,-16.775,179.350,26.7700,0.0000,0.0000,0
10/15/2001,-16.775,179.350,27.2400,0.0000,0.0000,0
10/16/2001,-16.775,179.350,27.0000,0.0000,0.0000,0
10/17/2001,-16.775,179.350,27.1300,0.0000,0.0000,0
10/18/2001,-16.775,179.350,27.0400,0.0000,0.0000,0
10/19/2001,-16.775,179.350,26.9900,0.0000,0.0000,0
10/20/2001,-16.775,179.350,26.6900,0.0000,0.0000,0
10/21/2001,-16.775,179.350,26.6300,0.0000,0.0000,0
10/22/2001,-16.775,179.350,26.9500,0.0000,0.0000,0
10/23/2001,-16.775,179.350,26.9500,0.0000,0.0000,0
10/24/2001,-16.775,179.350,27.0800,0.0000,0.0000,0
10/25/2001,-16.775,179.350,27.0900,0.0000,0.0000,0
10/26/2001,-16.775,179.350,26.9900,0.0000,0.0000,0
10/27/2001,-16.775,179.350,27.0900,0.0000,0.0000,0
10/28/2001,-16.775,179.350,27.0800,0.0000,0.0000,0
10/29/2001,-16.775,179.350,27.1500,0.0000,0.0000,0
10/30/2001,-16.775,179.350,27.1200,0.0000,0.0000,0
10/31/2001,-16.775,179.350,27.2200,0.0000,0.0000,0
11/01/2001,-16.775,179.350,27.1700,0.0000,0.0000,0
11/02/2001,-16.775,179.350,27.7100,0.0000,0.0000,0
11/03/2001,-16.775,179.350,27.0600,0.0000,0.0000,0
11/04/2001,-16.775,179.350,27.6500,0.0000,0.0000,0
11/05/2001,-16.775,179.350,27.1900,0.0000,0.0000,0
11/06/2001,-16.775,179.350,27.0600,0.0000,0.0000,0
11/07/2001,-16.775,179.350,27.3300,0.0000,0.0000,0
11/08/2001,-16.775,179.350,27.4100,0.0000,0.0000,0
11/09/2001,-16.775,179.350,27.4800,0.0000,0.0000,0
11/10/2001,-16.775,179.350,27.4600,0.0000,0.0000,0
11/11/2001,-16.775,179.350,27.9200,0.0000,0.0000,0
11/12/2001,-16.775,179.350,27.7900,0.0000,0.0000,0
11/13/2001,-16.775,179.350,27.9400,0.0000,0.0000,0
11/14/2001,-16.775,179.350,27.4700,0.0000,0.0000,0
11/15/2001,-16.775,179.350,27.7300,0.0000,0.0000,0
11/16/2001,-16.775,179.350,27.8300,0.0000,0.0000,0
11/17/2001,-16.775,179.350,27.5600,0.0000,0.0000,0
11/18/2001,-16.775,179.350,28.3400,0.0000,0.0000,0
11/19/2001,-16.775,179.350,27.8500,0.0000,0.0000,0
11/20/2001,-16.775,179.350,27.5700,0.0000,0.0000,0
11/21/2001,-16.775,179.350,27.5700,0.0000,0.0000,0
11/22/2001,-16.775,179.350,27.8400,0.0000,0.0000,0
11/23/2001,-16.775,179.350,28.0400,0.0000,0.0000,0
11/24/2001,-16.775,179.350,27.7100,0.0000,0.0000,0
11/25/2001,-16.775,179.350,27.7300,0.0000,0.0000,0
11/26/2001,-16.775,179.350,27.7000,0.0000,0.0000,0
11/27/2001,-16.775,179.350,27.6300,0.0000,0.0000,0
11/28/2001,-16.775,179.350,27.3900,0.0000,0.0000,0
11/29/2001,-16.775,179.350,26.8000,0.0000,0.0000,0
11/30/2001,-16.775,179.350,28.0400,0.0000,0.0000,0
12/01/2001,-16.775,179.350,27.7600,0.0000,0.0000,0
12/02/2001,-16.775,179.350,28.3700,0.0000,0.0000,0
12/03/2001,-16.775,179.350,27.7600,0.0000,0.0000,0
12/04/2001,-16.775,179.350,28.3000,0.0000,0.0000,0
12/05/2001,-16.775,179.350,28.2800,0.0000,0.0000,0
12/06/2001,-16.775,179.350,28.2000,0.0000,0.0000,0
12/07/2001,-16.775,179.350,28.6300,0.0000,0.0000,0
12/08/2001,-16.775,179.350,28.3500,0.0000,0.0000,0
12/09/2001,-16.775,179.350,28.6200,0.0000,0.0000,0
12/10/2001,-16.775,179.350,28.3300,0.0000,0.0000,0
12/11/2001,-16.775,179.350,28.2900,0.0000,0.0000,0
12/12/2001,-16.775,179.350,28.5500,0.0000,0.0000,0
12/13/2001,-16.775,179.350,28.4200,0.0000,0.0000,0
12/14/2001,-16.775,179.350,28.6000,0.0000,0.0000,0
12/15/2001,-16.775,179.350,28.6000,0.0000,0.0000,0
12/16/2001,-16.775,179.350,28.3700,0.0000,0.0000,0
12/17/2001,-16.775,179.350,28.2800,0.0000,0.0000,0
12/18/2001,-16.775,179.350,28.6800,0.0200,0.0000,1
12/19/2001,-16.775,179.350,28.7300,0.0100,0.0000,1
12/20/2001,-16.775,179.350,27.0500,0.0000,0.0000,1
12/21/2001,-16.775,179.350,27.1200,0.0000,0.0000,1
12/22/2001,-16.775,179.350,26.8300,0.0000,0.0000,1
12/23/2001,-16.775,179.350,28.5500,0.0000,0.0000,1
12/24/2001,-16.775,179.350,27.1400,0.0000,0.0000,1
12/25/2001,-16.775,179.350,27.1800,0.0000,0.0000,1
12/26/2001,-16.775,179.350,28.3100,0.0200,0.0000,1
12/27/2001,-16.775,179.350,27.4200,0.1000,0.0000,1
12/28/2001,-16.775,179.350,27.5500,0.0000,0.0000,1
12/29/2001,-16.775,179.350,27.7200,0.0000,0.0000,1
12/30/2001,-16.775,179.350,27.6500,0.0000,0.0000,1
12/31/2001,-16.775,179.350,27.4300,0.0900,0.0000,1
01/01/2002,-16.775,179.350,27.6400,0.3200,0.0000,1
01/02/2002,-16.775,179.350,28.2700,0.5000,0.0000,1
01/03/2002,-16.775,179.350,28.4300,0.5300,0.0000,1
01/04/2002,-16.775,179.350,28.5800,0.4100,0.0000,1
01/05/2002,-16.775,179.350,28.6900,0.4400,0.0000,1
01/06/2002,-16.775,179.350,28.3900,0.4700,0.0000,1
01/07/2002,-16.775,179.350,28.2900,0.4500,0.0000,1
01/08/2002,-16.775,179.350,28.0900,0.3400,0.0000,1
01/09/2002,-16.775,179.350,28.6400,0.2900,0.0000,1
01/10/2002,-16.775,179.350,27.9500,0.6300,0.0000,1
01/11/2002,-16.775,179.350,29.5600,0.6000,0.0000,1
01/12/2002,-16.775,179.350,29.0300,0.6600,0.0000,1
01/13/2002,-16.775,179.350,27.9300,0.5900,0.0000,1
01/14/2002,-16.775,179.350,27.9500,0.6100,0.0000,1
01/15/2002,-16.775,179.350,27.9700,0.6200,0.0000,1
01/16/2002,-16.775,179.350,28.8300,0.6300,0.0000,1
01/17/2002,-16.775,179.350,29.7500,0.9100,0.0000,1
01/18/2002,-16.775,179.350,29.4200,1.1900,0.1700,2
01/19/2002,-16.775,179.350,29.7600,1.1300,0.3314,2
01/20/2002,-16.775,179.350,29.7100,0.9600,0.3314,2
01/21/2002,-16.775,179.350,29.7000,0.8800,0.3314,2
01/22/2002,-16.775,179.350,28.1600,0.8300,0.3314,2
01/23/2002,-16.775,179.350,28.3600,0.8200,0.3314,2
01/24/2002,-16.775,179.350,28.6700,0.9400,0.3314,2
01/25/2002,-16.775,179.350,28.6600,0.8700,0.3314,2
01/26/2002,-16.775,179.350,28.6300,0.8100,0.3314,1
01/27/2002,-16.775,179.350,28.3600,0.8200,0.3314,1
01/28/2002,-16.775,179.350,28.2200,0.8100,0.3314,1
01/29/2002,-16.775,179.350,28.2700,0.8100,0.3314,1
01/30/2002,-16.775,179.350,28.9500,0.7000,0.3314,1
01/31/2002,-16.775,179.350,28.7000,0.6300,0.3314,1
02/01/2002,-16.775,179.350,28.6300,0.6000,0.3314,1
02/02/2002,-16.775,179.350,29.0200,0.5100,0.3314,1
02/03/2002,-16.775,179.350,28.6900,0.4600,0.3314,1
02/04/2002,-16.775,179.350,28.6000,0.4500,0.3314,1
02/05/2002,-16.775,179.350,27.8100,0.5000,0.3314,1
02/06/2002,-16.775,179.350,28.2100,0.5200,0.3314,1
02/07/2002,-16.775,179.350,28.7800,0.6100,0.3314,1
02/08/2002,-16.775,179.350,28.3100,0.6400,0.3314,1
02/09/2002,-16.775,179.350,28.9000,1.6200,0.5629,2
02/10/2002,-16.775,179.350,29.0200,1.6100,0.7929,2
02/11/2002,-16.775,179.350,28.8700,1.5900,1.0200,2
02/12/2002,-16.775,179.350,28.8600,1.4800,1.2314,2
02/13/2002,-16.775,179.350,29.5100,1.8700,1.4986,2
02/14/2002,-16.775,179.350,29.9200,1.8800,1.7671,2
02/15/2002,-16.775,179.350,30.0400,2.0700,2.0629,2
02/16/2002,-16.775,179.350,30.0600,2.0900,2.3614,2
02/17/2002,-16.775,179.350,29.8400,2.1800,2.6729,2
02/18/2002,-16.775,179.350,29.3700,1.8200,2.9329,2
02/19/2002,-16.775,179.350,29.1100,1.6100,3.1629,2
02/20/2002,-16.775,179.350,29.4900,1.4100,3.3643,2
02/21/2002,-16.775,179.350,28.8700,1.3500,3.5571,2
02/22/2002,-16.775,179.350,28.6600,1.1800,3.7257,2
02/23/2002,-16.775,179.350,28.7600,1.0700,3.8786,2
02/24/2002,-16.775,179.350,29.0200,0.8400,3.8786,2
02/25/2002,-16.775,179.350,28.9400,0.6400,3.8786,2
02/26/2002,-16.775,179.350,28.9900,0.6400,3.8786,2
02/27/2002,-16.775,179.350,28.9700,0.6600,3.8786,2
02/28/2002,-16.775,179.350,29.0000,0.7100,3.8786,2
03/01/2002,-16.775,179.350,28.4700,0.7300,3.8786,2
03/02/2002,-16.775,179.350,28.4900,0.7300,3.8786,1
03/03/2002,-16.775,179.350,28.8000,1.0800,4.0329,3
03/04/2002,-16.775,179.350,28.8800,1.0900,4.1886,3
03/05/2002,-16.775,179.350,28.7500,1.1100,4.3471,3
03/06/2002,-16.775,179.350,29.2300,1.1200,4.5071,3
03/07/2002,-16.775,179.350,29.6000,1.0900,4.6629,3
03/08/2002,-16.775,179.350,28.3200,0.9400,4.6629,3
03/09/2002,-16.775,179.350,28.1100,0.8000,4.6629,3
03/10/2002,-16.775,179.350,29.3800,0.7000,4.6629,3
03/11/2002,-16.775,179.350,28.0400,0.7100,4.6629,3
03/12/2002,-16.775,179.350,28.1500,0.6200,4.6629,3
03/13/2002,-16.775,179.350,28.8000,0.7400,4.6629,3
03/14/2002,-16.775,179.350,29.5400,1.0300,4.8100,3
03/15/2002,-16.775,179.350,29.0300,1.3200,4.9986,3
03/16/2002,-16.775,179.350,29.1000,1.3500,5.1914,3
03/17/2002,-16.775,179.350,29.1900,1.6400,5.4257,3
03/18/2002,-16.775,179.350,29.1800,1.6900,5.6671,3
03/19/2002,-16.775,179.350,29.0400,1.5800,5.8929,3
03/20/2002,-16.775,179.350,28.6600,1.3500,6.0857,3
03/21/2002,-16.775,179.350,28.4200,1.0300,6.2329,3
03/22/2002,-16.775,179.350,29.5600,1.1800,6.4014,3
03/23/2002,-16.775,179.350,29.6000,1.3600,6.5957,3
03/24/2002,-16.775,179.350,29.5200,1.3900,6.7943,3
03/25/2002,-16.775,179.350,29.4400,1.3000,6.9800,3
03/26/2002,-16.775,179.350,29.4500,1.1900,7.1500,3
03/27/2002,-16.775,179.350,29.4200,1.1600,7.3157,3
03/28/2002,-16.775,179.350,28.1200,0.8100,7.3157,3
03/29/2002,-16.775,179.350,28.2500,0.9100,7.3157,3
03/30/2002,-16.775,179.350,28.3100,0.8700,7.3157,3
03/31/2002,-16.775,179.350,29.8200,1.3900,7.5143,3
04/01/2002,-16.775,179.350,29.9100,1.3900,7.7129,3
04/02/2002,-16.775,179.350,29.8800,1.4000,7.9129,3
04/03/2002,-16.775,179.350,29.7700,1.3400,8.1043,4
04/04/2002,-16.775,179.350,29.7600,1.3100,8.2914,4
04/05/2002,-16.775,179.350,30.0000,1.4700,8.5014,4
04/06/2002,-16.775,179.350,30.0000,1.4500,8.7086,4
04/07/2002,-16.775,179.350,29.8100,1.2900,8.8929,4
04/08/2002,-16.775,179.350,29.4800,1.2200,9.0671,4
04/09/2002,-16.775,179.350,29.8500,1.1800,9.2357,4
04/10/2002,-16.775,179.350,29.5000,1.1500,9.4000,4
04/11/2002,-16.775,179.350,29.4700,1.1200,9.5600,4
04/12/2002,-16.775,179.350,29.3800,1.0600,9.5414,4
04/13/2002,-16.775,179.350,29.4700,1.1500,9.5443,4
04/14/2002,-16.775,179.350,29.4100,1.0700,9.6971,4
04/15/2002,-16.775,179.350,29.3600,1.0100,9.8414,4
04/16/2002,-16.775,179.350,29.1500,0.8100,9.8414,4
04/17/2002,-16.775,179.350,28.9900,0.6500,9.8414,4
04/18/2002,-16.775,179.350,28.8900,0.5500,9.8414,4
04/19/2002,-16.775,179.350,28.5400,0.4300,9.8414,4
04/20/2002,-16.775,179.350,28.5200,0.3200,9.8414,4
04/21/2002,-16.775,179.350,28.9700,0.5000,9.8414,4
04/22/2002,-16.775,179.350,28.7400,0.2900,9.8414,1
04/23/2002,-16.775,179.350,29.4700,0.6800,9.8414,1
04/24/2002,-16.775,179.350,29.4300,0.6700,9.8414,1
04/25/2002,-16.775,179.350,29.4100,0.7300,9.8414,1
04/26/2002,-16.775,179.350,29.1300,0.3900,9.8414,1
04/27/2002,-16.775,179.350,28.6800,0.3100,9.8414,1
04/28/2002,-16.775,179.350,29.0500,0.5200,9.8414,1
04/29/2002,-16.775,179.350,29.0100,0.6100,9.8414,1
04/30/2002,-16.775,179.350,28.9200,0.6600,9.8414,1
05/01/2002,-16.775,179.350,28.7900,0.5300,9.8414,1
05/02/2002,-16.775,179.350,28.5000,0.2800,9.8414,1
05/03/2002,-16.775,179.350,28.5000,0.1000,9.8414,1
05/04/2002,-16.775,179.350,28.4300,0.0100,9.6100,1
05/05/2002,-16.775,179.350,28.4200,0.0000,9.3800,1
05/06/2002,-16.775,179.350,28.3800,0.0000,9.1529,1
05/07/2002,-16.775,179.350,28.4100,0.0000,8.9414,1
05/08/2002,-16.775,179.350,28.3500,0.0000,8.6743,1
05/09/2002,-16.775,179.350,28.3200,0.0000,8.4057,1
05/10/2002,-16.775,179.350,28.3200,0.0000,8.1100,1
05/11/2002,-16.775,179.350,28.4800,0.0000,7.8114,0
05/12/2002,-16.775,179.350,28.5800,0.0600,7.5000,1
05/13/2002,-16.775,179.350,28.7700,0.1900,7.2400,1
05/14/2002,-16.775,179.350,28.5500,0.1200,7.0100,1
05/15/2002,-16.775,179.350,28.4200,0.0200,6.8086,1
05/16/2002,-16.775,179.350,28.2300,0.0000,6.6157,1
05/17/2002,-16.775,179.350,28.1900,0.0000,6.4471,1
05/18/2002,-16.775,179.350,28.1800,0.0000,6.2943,1
05/19/2002,-16.775,179.350,28.2500,0.0000,6.2943,1
05/20/2002,-16.775,179.350,28.1200,0.0000,6.2943,1
05/21/2002,-16.775,179.350,28.0700,0.0000,6.2943,1
05/22/2002,-16.775,179.350,28.0600,0.0000,6.2943,0
05/23/2002,-16.775,179.350,27.9100,0.0000,6.2943,0
05/24/2002,-16.775,179.350,27.9200,0.0000,6.2943,0
05/25/2002,-16.775,179.350,28.4300,0.0000,6.2943,0
05/26/2002,-16.775,179.350,28.3300,0.0000,6.1400,0
05/27/2002,-16.775,179.350,28.1000,0.0000,5.9843,0
05/28/2002,-16.775,179.350,28.2000,0.0000,5.8257,0
05/29/2002,-16.775,179.350,28.3600,0.0000,5.6657,0
05/30/2002,-16.775,179.350,27.8500,0.0000,5.5100,0
05/31/2002,-16.775,179.350,28.1600,0.0000,5.5100,0
06/01/2002,-16.775,179.350,28.3400,0.0000,5.5100,0
06/02/2002,-16.775,179.350,28.1300,0.0000,5.5100,0
06/03/2002,-16.775,179.350,27.8300,0.0000,5.5100,0
06/04/2002,-16.775,179.350,27.7500,0.0000,5.5100,0
06/05/2002,-16.775,179.350,27.1600,0.0000,5.5100,0
06/06/2002,-16.775,179.350,27.3000,0.0000,5.3629,0
06/07/2002,-16.775,179.350,27.2900,0.0000,5.1743,0
06/08/2002,-16.775,179.350,27.3700,0.0000,4.9814,0
06/09/2002,-16.775,179.350,27.3300,0.0000,4.7471,0
06/10/2002,-16.775,179.350,27.4600,0.0000,4.5057,0
06/11/2002,-16.775,179.350,27.5700,0.0000,4.2800,0
06/12/2002,-16.775,179.350,28.0300,0.0000,4.0871,0
06/13/2002,-16.775,179.350,28.0200,0.0000,3.9400,0
06/14/2002,-16.775,179.350,27.8600,0.0000,3.7714,0
06/15/2002,-16.775,179.350,27.7200,0.0000,3.5771,0
06/16/2002,-16.775,179.350,27.5700,0.0000,3.3786,0
06/17/2002,-16.775,179.350,27.5200,0.0000,3.1929,0
06/18/2002,-16.775,179.350,27.7000,0.0000,3.0229,0
